,pesquisa,titulo,link,comentario,comentario_ingles
382,smartwatch,Relógio Smartwatch Masculino Feminino X8 Ultra Nfc 8 Series,https://produto.mercadolivre.com.br/MLB-3042799504-relogio-smartwatch-masculino-feminino-x8-ultra-nfc-8-series-_JM#position=21&search_layout=stack&type=item&tracking_id=40f5ebc7-fb10-40cc-8675-f0e21b938253,"Excelente smartwatch, gostei muito, indico.",excellent smartwatch i really liked it i recommend it
383,smartwatch,Relógio Smartwatch Android Ios Inteligente D20 Bluetooth Nfe,https://produto.mercadolivre.com.br/MLB-2034831990-relogio-smartwatch-android-ios-inteligente-d20-bluetooth-nfe-_JM#position=15&search_layout=stack&type=item&tracking_id=40f5ebc7-fb10-40cc-8675-f0e21b938253,Um produto de qualidade muito fino.,a very fine quality product
384,smartwatch,"Smartwatch W68+ Ultra Series 8 Nfc Tela 2,02 Lancamento Novo",https://produto.mercadolivre.com.br/MLB-3179169524-smartwatch-w68-ultra-series-8-nfc-tela-202-lancamento-novo-_JM#position=11&search_layout=stack&type=item&tracking_id=40f5ebc7-fb10-40cc-8675-f0e21b938253,Minha melhor compra muito charmoso.,my best buy very charming
385,smartwatch,Smartwatch X8 Lançamento Faz E Recebe Ligações Foto N T,https://produto.mercadolivre.com.br/MLB-2011091090-smartwatch-x8-lancamento-faz-e-recebe-ligacoes-foto-n-t-_JM#position=39&search_layout=stack&type=item&tracking_id=40f5ebc7-fb10-40cc-8675-f0e21b938253,"Lindo, atendeu minhas expectativas.",beautiful it met my expectations
386,smartwatch,Smartwatch D20 Para Homens Mulheres Android Ios Inclui Fotos,https://produto.mercadolivre.com.br/MLB-1890842989-smartwatch-d20-para-homens-mulheres-android-ios-inclui-fotos-_JM#position=24&search_layout=stack&type=item&tracking_id=40f5ebc7-fb10-40cc-8675-f0e21b938253,"Muito bom,.",very good
387,smartwatch,Smart Watch Y68 D20 - Relógio Inteligente Br Barato Promoção,https://produto.mercadolivre.com.br/MLB-2680009493-smart-watch-y68-d20-relogio-inteligente-br-barato-promoco-_JM#position=33&search_layout=stack&type=item&tracking_id=40f5ebc7-fb10-40cc-8675-f0e21b938253,Muito dificil de mexer.,very hard to move
388,smartwatch,Smartwatch D20 Para Homens Mulheres Android Ios Inclui Fotos,https://produto.mercadolivre.com.br/MLB-1890842989-smartwatch-d20-para-homens-mulheres-android-ios-inclui-fotos-_JM#position=24&search_layout=stack&type=item&tracking_id=40f5ebc7-fb10-40cc-8675-f0e21b938253,Gostei muito!.,i follow you
389,smartwatch,Relógio Smartwatch Masculino Feminino X8 Ultra Nfc 8 Series,https://produto.mercadolivre.com.br/MLB-3042799504-relogio-smartwatch-masculino-feminino-x8-ultra-nfc-8-series-_JM#position=21&search_layout=stack&type=item&tracking_id=40f5ebc7-fb10-40cc-8675-f0e21b938253,Excelente produto.,excellent product
390,smartwatch,Smartwatch D20 Para Homens Mulheres Android Ios Inclui Fotos,https://produto.mercadolivre.com.br/MLB-1890842989-smartwatch-d20-para-homens-mulheres-android-ios-inclui-fotos-_JM#position=24&search_layout=stack&type=item&tracking_id=40f5ebc7-fb10-40cc-8675-f0e21b938253,Ruim do nada parou de funcionar.,bad out of nowhere stopped working
391,social,Relogio Lince Feminino Social Garantia Barato Original,https://produto.mercadolivre.com.br/MLB-2910990694-relogio-lince-feminino-social-garantia-barato-original-_JM#position=54&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Excelente produto.,excellent product
392,social,Relógio Curren 8225 Social Luxo Esportivo Top Couro Promoção,https://produto.mercadolivre.com.br/MLB-991792304-relogio-curren-8225-social-luxo-esportivo-top-couro-promoco-_JM#position=36&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,"Achei muito bom, melhor do que o esperado, muito lindo.",i thought it was very good better than expected very beautiful
393,social,Relógio Curren 8225 Social Luxo Esportivo Top Couro Promoção,https://produto.mercadolivre.com.br/MLB-991792304-relogio-curren-8225-social-luxo-esportivo-top-couro-promoco-_JM#position=36&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Excelente produto de boa qualidade perfeito gostei muito recomendo.,excellent product of good quality perfect liked highly recommend
394,social,Relógio Curren 8225 Social Luxo Esportivo Top Couro Promoção,https://produto.mercadolivre.com.br/MLB-991792304-relogio-curren-8225-social-luxo-esportivo-top-couro-promoco-_JM#position=36&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Muito bonito.,thats beautiful
395,social,Relógio Curren 8225 Social Luxo Esportivo Top Couro Promoção,https://produto.mercadolivre.com.br/MLB-991792304-relogio-curren-8225-social-luxo-esportivo-top-couro-promoco-_JM#position=36&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Produto muito bom e bonito.,very good and beautiful product
396,social,Relogio Lince Feminino Social Garantia Barato Original,https://produto.mercadolivre.com.br/MLB-2910990694-relogio-lince-feminino-social-garantia-barato-original-_JM#position=54&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Muito bom.,very good
397,social,Relógio Curren 8225 Social Luxo Esportivo Top Couro Promoção,https://produto.mercadolivre.com.br/MLB-991792304-relogio-curren-8225-social-luxo-esportivo-top-couro-promoco-_JM#position=36&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Eselente qualidade.,eselente qualidade
398,social,Relógio Curren 8225 Social Luxo Esportivo Top Couro Promoção,https://produto.mercadolivre.com.br/MLB-991792304-relogio-curren-8225-social-luxo-esportivo-top-couro-promoco-_JM#position=36&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Excelente! recomendo a todos.,excellent i recommend it to everyone
399,social,Relogio Lince Feminino Social Garantia Barato Original,https://produto.mercadolivre.com.br/MLB-2910990694-relogio-lince-feminino-social-garantia-barato-original-_JM#position=54&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Muito lindo recomendo a minha esposa amou.,i highly recommend it to my beloved wife
400,social,"Kit 2 Pares Social, Duas Opções Pro Seu Dia A Dia! 102/104",https://produto.mercadolivre.com.br/MLB-1260993776-kit-2-pares-social-duas-opcoes-pro-seu-dia-a-dia-102104-_JM#position=53&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,"Muito bom o produto, recomendo.",very good product i recommend it
401,social,Relógio Curren 8225 Social Luxo Esportivo Top Couro Promoção,https://produto.mercadolivre.com.br/MLB-991792304-relogio-curren-8225-social-luxo-esportivo-top-couro-promoco-_JM#position=36&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Muito bonito. Igual a foto. Produto de qualidade.,very nice just like the picture quality product
402,ssd ,Ssd Wd Green 2.5'' 480gb Sata Iii 545 Mb/s Wds480g2g0a,https://produto.mercadolivre.com.br/MLB-1295172029-ssd-wd-green-25-480gb-sata-iii-545-mbs-wds480g2g0a-_JM#position=47&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,"O hd funcionou bem ate agora, vamos ver ate quando dura.",the hd worked well so far lets see how long it lasts
403,ssd ,Ssd Wd Green 2.5'' 480gb Sata Iii 545 Mb/s Wds480g2g0a,https://produto.mercadolivre.com.br/MLB-1295172029-ssd-wd-green-25-480gb-sata-iii-545-mbs-wds480g2g0a-_JM#position=47&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,"Muito bom, funciona como esperado.",very good works as expected
404,ssd ,"Ssd Jvc, 120gb, Sata Iii, Leitura 450mb/s, Gravação 370mb/s",https://produto.mercadolivre.com.br/MLB-2148554290-ssd-jvc-120gb-sata-iii-leitura-450mbs-gravaco-370mbs-_JM#position=50&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,Superou expectativas.,above the expectations
405,ssd ,Hd Ssd 240gb Sata 3.0 Kingston A400 550 Mb/s,https://produto.mercadolivre.com.br/MLB-890367500-hd-ssd-240gb-sata-30-kingston-a400-550-mbs-_JM#position=37&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,"Produto original.
Deixou meu pc com desempenho muito mas velox.
Recomendo podem comprar sem medo.","original product
it left my pc with much more speedy performance
i recommend you can buy without fear"
406,ssd ,Ssd Wd Green 2.5'' 480gb Sata Iii 545 Mb/s Wds480g2g0a,https://produto.mercadolivre.com.br/MLB-1295172029-ssd-wd-green-25-480gb-sata-iii-545-mbs-wds480g2g0a-_JM#position=47&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,Melhorou consideravelmente a performance do meu note. Recomendo.,it has considerably improved the performance of my note i recommend it
407,ssd ,Hd Ssd 240gb Sata 3.0 Kingston A400 550 Mb/s,https://produto.mercadolivre.com.br/MLB-890367500-hd-ssd-240gb-sata-30-kingston-a400-550-mbs-_JM#position=37&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,Excelente qualidade recomendado.,excellent quality recommended
408,ssd ,Ssd Wd Green 2.5'' 480gb Sata Iii 545 Mb/s Wds480g2g0a,https://produto.mercadolivre.com.br/MLB-1295172029-ssd-wd-green-25-480gb-sata-iii-545-mbs-wds480g2g0a-_JM#position=47&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,"Produto top, serve no iimac 2008 chip intel !.",top product serves in iimac 2008 chip intel 
409,ssd ,Hd Ssd 240gb Sata 3.0 Kingston A400 550 Mb/s,https://produto.mercadolivre.com.br/MLB-890367500-hd-ssd-240gb-sata-30-kingston-a400-550-mbs-_JM#position=37&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,Recomendo muito.,i highly recommend it ” 
410,ssd ,Ssd Wd Green 2.5'' 480gb Sata Iii 545 Mb/s Wds480g2g0a,https://produto.mercadolivre.com.br/MLB-1295172029-ssd-wd-green-25-480gb-sata-iii-545-mbs-wds480g2g0a-_JM#position=47&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,"Excelente produto, estou muito satisfeito com a compra.",excellent product i am very satisfied with the purchase
411,ssd ,"Ssd Jvc, 120gb, Sata Iii, Leitura 450mb/s, Gravação 370mb/s",https://produto.mercadolivre.com.br/MLB-2148554290-ssd-jvc-120gb-sata-iii-leitura-450mbs-gravaco-370mbs-_JM#position=50&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,"Pequeno porem super potente, adorei. Superou as minhas expectativas.",small but super powerful i loved it it exceeded my expectations
412,ssd ,Hd Ssd 240gb Sata 3.0 Kingston A400 550 Mb/s,https://produto.mercadolivre.com.br/MLB-890367500-hd-ssd-240gb-sata-30-kingston-a400-550-mbs-_JM#position=37&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,Comprem sem medo!.,buy without fear
413,ssd ,Hd Ssd Kingston 960gb A400 Sata Lacrado Nfe | Full,https://produto.mercadolivre.com.br/MLB-2834621307-hd-ssd-kingston-960gb-a400-sata-lacrado-nfe-full-_JM#position=39&search_layout=grid&type=item&tracking_id=00a23073-4af0-4e1b-a023-3b5f03158f1e,"Produto original. Podem confiar na darkside, sempre trabalhando com produtos originais.",original product you can trust darkside always working with original products
414,tablet,Teclado Padrão Apple Bluetooth iMac Macbook iPad iPhone Mac,https://produto.mercadolivre.com.br/MLB-1454996093-teclado-padro-apple-bluetooth-imac-macbook-ipad-iphone-mac-_JM#position=54&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Produto de alta qualidade. Recomento!!.,high quality product i recommend
415,tablet,Teclado Padrão Apple Bluetooth iMac Macbook iPad iPhone Mac,https://produto.mercadolivre.com.br/MLB-1454996093-teclado-padro-apple-bluetooth-imac-macbook-ipad-iphone-mac-_JM#position=54&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Atendeu minhas expectativas.,it met my expectations
416,tablet,Teclado Padrão Apple Bluetooth iMac Macbook iPad iPhone Mac,https://produto.mercadolivre.com.br/MLB-1454996093-teclado-padro-apple-bluetooth-imac-macbook-ipad-iphone-mac-_JM#position=54&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Top ninguem preciso comprar os produtos de apple oficial com precos asurdos ;).,top no one need buy the official apple products with deaf prices 
417,tablet,Tablet Infantil Lousa Mágica Digital Para Desenho Colorido,https://produto.mercadolivre.com.br/MLB-2927670218-tablet-infantil-lousa-magica-digital-para-desenho-colorido-_JM#position=47&search_layout=grid&type=item&tracking_id=7b520bdc-f669-4dca-904b-120e23437d43,Muito legal.,really cool
418,tablet,Tablet Infantil Lousa Magica Digital Para Colorir Desenho,https://produto.mercadolivre.com.br/MLB-3139646055-tablet-infantil-lousa-magica-digital-para-colorir-desenho-_JM#position=50&search_layout=grid&type=item&tracking_id=7b520bdc-f669-4dca-904b-120e23437d43,"Muito bom ,minha filha amou.",very good my daughter loved it
419,tablet,Tablet Infantil Lousa Magica Digital Para Colorir Desenho,https://produto.mercadolivre.com.br/MLB-3139646055-tablet-infantil-lousa-magica-digital-para-colorir-desenho-_JM#position=50&search_layout=grid&type=item&tracking_id=7b520bdc-f669-4dca-904b-120e23437d43,"Produto muito bom, achei apenas que seria maior.",very good product i just thought it would be bigger
420,tablet,Tablet Infantil Lousa Mágica Digital Para Desenho Colorido,https://produto.mercadolivre.com.br/MLB-2927670218-tablet-infantil-lousa-magica-digital-para-desenho-colorido-_JM#position=47&search_layout=grid&type=item&tracking_id=7b520bdc-f669-4dca-904b-120e23437d43,Eu filho amou.,i son loved it
421,tablet,Tablet Infantil Lousa Magica Digital Para Colorir Desenho,https://produto.mercadolivre.com.br/MLB-3139646055-tablet-infantil-lousa-magica-digital-para-colorir-desenho-_JM#position=50&search_layout=grid&type=item&tracking_id=7b520bdc-f669-4dca-904b-120e23437d43,Minha filha adorou otimo custo.,my daughter loved the great cost
422,tablet,Tablet Infantil Lousa Mágica Digital Para Desenho Colorido,https://produto.mercadolivre.com.br/MLB-2927670218-tablet-infantil-lousa-magica-digital-para-desenho-colorido-_JM#position=47&search_layout=grid&type=item&tracking_id=7b520bdc-f669-4dca-904b-120e23437d43,Muito bom. Meu filho realmente brinca com o tablet de desenhos. Achei espetacular. Recomendo.,my son really plays with the drawing tablet i thought it was spectacular i recommend it
423,tablet,Tablet Infantil Lousa Magica Digital Para Colorir Desenho,https://produto.mercadolivre.com.br/MLB-3139646055-tablet-infantil-lousa-magica-digital-para-colorir-desenho-_JM#position=50&search_layout=grid&type=item&tracking_id=7b520bdc-f669-4dca-904b-120e23437d43,"Muito bom, minha filha tem 7 anos e amou.",very good my daughter is 7 years old and loved it
424,tablet,Tablet Infantil Lousa Mágica Digital Para Desenho Colorido,https://produto.mercadolivre.com.br/MLB-2927670218-tablet-infantil-lousa-magica-digital-para-desenho-colorido-_JM#position=47&search_layout=grid&type=item&tracking_id=7b520bdc-f669-4dca-904b-120e23437d43,Muito bom. Gostei bastante.,very good i liked it a lot
425,tablet,Tablet Infantil Lousa Mágica Digital Para Desenho Colorido,https://produto.mercadolivre.com.br/MLB-2927670218-tablet-infantil-lousa-magica-digital-para-desenho-colorido-_JM#position=47&search_layout=grid&type=item&tracking_id=7b520bdc-f669-4dca-904b-120e23437d43,Material fraco.,weak material
426,tapete,Tapete De Sala Moderno Fácil De Limpar  Promoção+brinde,https://produto.mercadolivre.com.br/MLB-1767747579-tapete-de-sala-moderno-facil-de-limpar-promocobrinde-_JM#position=7&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,"Bonito ,mais nao fica bem esticado no chao.",beautiful  butit doesnt get well stretched on the floor
427,tapete,Tapete Sala 300x200  Sisal Quarto Sala Consultorio,https://produto.mercadolivre.com.br/MLB-1720256774-tapete-sala-300x200-sisal-quarto-sala-consultorio-_JM#position=20&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,Custo e beneficio. Indico compra sim.,cost and benefit i recommend buying yes
428,tapete,Passadeira Emborrachada Ante Derrapante (3mts X 43cm Larg.),https://produto.mercadolivre.com.br/MLB-1900000668-passadeira-emborrachada-ante-derrapante-3mts-x-43cm-larg-_JM#position=45&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,Produto de otima qualidade e muito bonito.,excellent quality product and very beautiful
429,tapete,"Tapete 2,00x1,50 Peludo Felpudo Sala E Quarto Várias Cores",https://produto.mercadolivre.com.br/MLB-3185938727-tapete-200x150-peludo-felpudo-sala-e-quarto-varias-cores-_JM#position=17&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,Maravilhoso amei muito bonito vou comprar outras cores apaixonada.,wonderful loved very beautiful i will buy other colors passionate
430,tapete,Tapete Para Sala Quarto In Felpudo Peludo Rosa Bebe Criança,https://produto.mercadolivre.com.br/MLB-2635790443-tapete-para-sala-quarto-in-felpudo-peludo-rosa-bebe-crianca-_JM#position=6&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,Ameeei super de qualidade.,i threatened super quality
431,tapete,"Tapete Sala 1,50x2,00 Peludo Shaggy Macio Frete Gratis",https://produto.mercadolivre.com.br/MLB-934461639-tapete-sala-150x200-peludo-shaggy-macio-frete-gratis-_JM#position=19&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,Cumpre o que promete.,and he fulfills his promise
432,tapete,"Tapete 2,00x1,50 Peludo Felpudo Sala E Quarto Várias Cores",https://produto.mercadolivre.com.br/MLB-3185938727-tapete-200x150-peludo-felpudo-sala-e-quarto-varias-cores-_JM#position=17&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,Amei o produto.,i love the product
433,tapete,Tapetes Cozinha Antiderrapante Geométrico - Jogo 3 Peças,https://produto.mercadolivre.com.br/MLB-1848616087-tapetes-cozinha-antiderrapante-geometrico-jogo-3-pecas-_JM#position=34&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,Super recomendo.,i highly recommend it
434,tapete,Tapete Sala 300x200  Sisal Quarto Sala Consultorio,https://produto.mercadolivre.com.br/MLB-1720256774-tapete-sala-300x200-sisal-quarto-sala-consultorio-_JM#position=20&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,"Elegante!.
Excelente custo x beneficio.","elegant
excellent cost x benefit"
435,tapete,"Tapete Passadeira Sisal Cozinha Quarto 1,80m Bege Corredor",https://produto.mercadolivre.com.br/MLB-2767453613-tapete-passadeira-sisal-cozinha-quarto-180m-bege-corredor-_JM#position=48&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,Excelente material e acabamento! adorei!!.,excellent material and finish i loved it
436,tapete,"Tapete 2,00 X 1,50 Pelos Altos Felpo Felpudo Pra Sala Quarto",https://produto.mercadolivre.com.br/MLB-2097295835-tapete-200-x-150-pelos-altos-felpo-felpudo-pra-sala-quarto-_JM#position=15&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,Muito bom so veio um tamanho menor q fala mais eu gostei.,very good only came a smaller size that speaks more i liked
437,tapete,Tapete Peludo Para Fotos E Cenários Da Moda Roupas 80x50cm,https://produto.mercadolivre.com.br/MLB-2162178024-tapete-peludo-para-fotos-e-cenarios-da-moda-roupas-80x50cm-_JM#position=29&search_layout=grid&type=item&tracking_id=4f2133ea-b2db-4463-8c96-f438236a0b96,Solta muito pelo.,loose a lot of hair
438,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Comprei pro meu neto pra jogar. Gostou muito.,i bought it for my grandson to play
439,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Muito bom!.,very good
440,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Eu recomendo!!.,i do recommend
441,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Um pouco fraco mas atende.,a little weak but pick up
442,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,"Meu neto adorou o teclado. Muito bom, funciona bem.",my grandson loved the keyboard very good it works well
443,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Veio com defeito.,its malfunctioning
444,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Produto muito bom.,a very good product
445,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Muito bom vale a pena.,very good is worth it
446,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Produto bom e atende as expectativas.,good product and meets expectations
447,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Produto de qualidade gostei bastante satisfeito.,quality product i liked quite satisfied
448,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Excelente e moderno.,excellent and modern
449,teclado,Teclado Gamer Semi Mecanico Barato Iluminado Rgb Em Ptbr,https://produto.mercadolivre.com.br/MLB-1883364100-teclado-gamer-semi-mecanico-barato-iluminado-rgb-em-ptbr-_JM#position=32&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Comprei 2 um para meu marido e para minhas filhas eles adoram.,i bought 2 for my husband and for my daughters they love it
450,tenis,Sapatilha Aquática Antiderrapante Tênis Praia Híbrido Cb357,https://produto.mercadolivre.com.br/MLB-2722572826-sapatilha-aquatica-antiderrapante-tnis-praia-hibrido-cb357-_JM#position=22&search_layout=grid&type=item&tracking_id=61c2d369-775f-43bd-bab7-74daa6adcd37,Atenxeu a expectativa.,he mitigated the expectation
451,tenis,Tênis Branco Lançamento Original Confortável,https://produto.mercadolivre.com.br/MLB-1611795007-tnis-branco-lancamento-original-confortavel-_JM#position=16&search_layout=grid&type=item&tracking_id=61c2d369-775f-43bd-bab7-74daa6adcd37,Gostei muito mesmo.,i really enjoyed it
452,tenis,Tênis Rainha Vl2500 Futsal Capoeira Vôlei Escolar Promoção,https://produto.mercadolivre.com.br/MLB-1396479426-tnis-rainha-vl2500-futsal-capoeira-vlei-escolar-promoco-_JM#position=29&search_layout=grid&type=item&tracking_id=61c2d369-775f-43bd-bab7-74daa6adcd37,"Muito bom o produto ,gostei muito e recomendo.",very good product i liked it very much and recommend it
453,tenis,Tênis Rainha Vl2500 Futsal Capoeira Vôlei Escolar Promoção,https://produto.mercadolivre.com.br/MLB-1396479426-tnis-rainha-vl2500-futsal-capoeira-vlei-escolar-promoco-_JM#position=29&search_layout=grid&type=item&tracking_id=61c2d369-775f-43bd-bab7-74daa6adcd37,Bom bonito e barato.,goodlooking and cheap
454,tenis,Kit 2 Prs Tênis Jet Wave Masculino Caminhada Ginástica 34-43,https://produto.mercadolivre.com.br/MLB-3204644105-kit-2-prs-tnis-jet-wave-masculino-caminhada-ginastica-34-43-_JM#position=42&search_layout=grid&type=item&tracking_id=61c2d369-775f-43bd-bab7-74daa6adcd37,"Podem comprar sem medo , material muito bom.",they can buy without fear  very good material
455,tenis,Tenis Masculino Confortavel/academia/crossfit + Relógio,https://produto.mercadolivre.com.br/MLB-2935208314-tenis-masculino-confortavelacademiacrossfit-relogio-_JM#position=31&search_layout=grid&type=item&tracking_id=61c2d369-775f-43bd-bab7-74daa6adcd37,Gostei do produto. Poderia ser um pouco mais aderente ao piso liso. Escorrega um pouco.,i liked the product it could be a little more adherent to the smooth floor slip a little
456,tenis,Sapatilha Aquática Antiderrapante Tênis Praia Híbrido Cb357,https://produto.mercadolivre.com.br/MLB-2722572826-sapatilha-aquatica-antiderrapante-tnis-praia-hibrido-cb357-_JM#position=22&search_layout=grid&type=item&tracking_id=61c2d369-775f-43bd-bab7-74daa6adcd37,Muito bom.,very good
457,tenis,Tênis Esportivo On Shoes Masculino/feminino,https://produto.mercadolivre.com.br/MLB-1464715946-tnis-esportivo-on-shoes-masculinofeminino-_JM#position=19&search_layout=grid&type=item&tracking_id=61c2d369-775f-43bd-bab7-74daa6adcd37,Muito bom o produto.,very good product
458,tenis,Tênis Feminino Leve Esportivo Sapato Confortável Promoção,https://produto.mercadolivre.com.br/MLB-1824136653-tnis-feminino-leve-esportivo-sapato-confortavel-promoco-_JM#position=24&search_layout=grid&type=item&tracking_id=61c2d369-775f-43bd-bab7-74daa6adcd37,Muito bom o produto.,very good product
459,tenis,Tênis Para Treino Academia Caminhada Corrida Tryd 5400 Leve,https://produto.mercadolivre.com.br/MLB-2673411634-tnis-para-treino-academia-caminhada-corrida-tryd-5400-leve-_JM#position=13&search_layout=grid&type=item&tracking_id=61c2d369-775f-43bd-bab7-74daa6adcd37,Veio errado.,it came wrong
460,ventilador,Ventilador De Teto 3 Pás Em Mdf Wind Light Ventisol 110v,https://produto.mercadolivre.com.br/MLB-1016435088-ventilador-de-teto-3-pas-em-mdf-wind-light-ventisol-110v-_JM#position=54&search_layout=stack&type=item&tracking_id=e69a8924-6310-467d-8f54-0df39dcae86b,Excelente qualidade! recomendo!.,excellent quality i recommend it
